user_id,question_id,role,competency,skill_group,question_type,difficulty_label,difficulty,quality_score,skill_before,skill_after,timestamp,session_order
u_0157,DA_LZ_092,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,HARD,0.8,0,0.6047,0.6035,2024-12-24 15:58:00,32
u_0157,GEN_DA_PYTHON_DA_007,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.3901,0.3893,2024-12-24 16:01:00,33
u_0157,GEN_DA_BI_TOOLS_049,DA,BI_VISUALIZATION,TOOL_TABLEAU,THEORY,HARD,0.8,1,0.654,0.6817,2024-12-24 16:05:00,34
u_0157,GEN_DA_BI_TOOLS_024,DA,BI_VISUALIZATION,TOOL_POWER_BI,THEORY,HARD,0.8,1,0.6817,0.7071,2024-12-24 16:12:00,35
u_0157,GEN_DA_PYTHON_DA_012,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.3893,0.3885,2024-12-24 16:17:00,36
u_0157,GEN_DA_ANALYTICS_044,DA,ANALYTICS_BUSINESS,ANALYTICS_COHORT,THEORY,HARD,0.8,0,0.6085,0.6073,2024-12-24 16:23:00,37
u_0157,GEN_DA_ANALYTICS_049,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,0,0.6073,0.6061,2024-12-24 16:30:00,38
u_0157,GEN_DA_ANALYTICS_064,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,0,0.6061,0.6049,2024-12-24 16:38:00,39
u_0157,GEN_DA_PYTHON_DA_049,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,HARD,0.8,0,0.3885,0.3878,2024-12-24 16:41:00,40
u_0054,DA_LZ_039,DA,SQL_DATABASE,SQL_DATABASE,CODING,EASY,0.3,0,0.294,0.2934,2025-07-26 17:26:00,1
u_0054,GEN_DA_BI_TOOLS_031,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.228,0.2275,2025-07-26 17:34:00,2
u_0054,GEN_DA_BI_TOOLS_013,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.2275,0.2271,2025-07-26 17:40:00,3
u_0054,GEN_DA_BI_TOOLS_043,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.2271,0.2266,2025-07-26 17:47:00,4
u_0054,GEN_DA_STATISTICS_008,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,1,0.237,0.298,2025-07-26 17:51:00,5
u_0054,DA_YH_072,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,0,0.298,0.2974,2025-07-26 17:57:00,6
u_0054,DA_YH_064,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,1,0.2974,0.3536,2025-07-26 18:01:00,7
u_0054,GEN_DA_ANALYTICS_086,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,0,0.316,0.3154,2025-07-26 18:06:00,8
u_0054,GEN_DA_ANALYTICS_104,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,0,0.3154,0.3147,2025-07-26 18:13:00,9
u_0054,GEN_DA_ANALYTICS_041,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,1,0.3147,0.3696,2025-07-26 18:17:00,10
u_0054,GEN_DA_ANALYTICS_043,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,2,0.3696,0.42,2025-07-26 18:20:00,11
u_0054,GEN_DA_ANALYTICS_085,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,1,0.42,0.4664,2025-07-26 18:24:00,12
u_0054,DA_YH_059,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,2,0.3536,0.4054,2025-07-26 18:29:00,13
u_0054,DA_LZ_016,DA,SQL_DATABASE,SQL_DATABASE,CODING,MEDIUM,0.55,0,0.2934,0.2928,2025-07-26 18:32:00,14
u_0054,DA_GH_103,DA,SQL_DATABASE,SQL_DATABASE,CODING,MEDIUM,0.55,1,0.2928,0.3494,2025-07-26 18:36:00,15
u_0054,DA_LZ_096,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,MEDIUM,0.55,0,0.3494,0.3487,2025-07-26 18:40:00,16
u_0054,DA_LZ_124,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,MEDIUM,0.55,0,0.3487,0.348,2025-07-26 18:43:00,17
u_0054,DA_YH_108,DA,SQL_DATABASE,SQL_DATABASE,CODING,MEDIUM,0.55,0,0.348,0.3473,2025-07-26 18:48:00,18
u_0054,DA_LZ_070,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,MEDIUM,0.55,0,0.3473,0.3466,2025-07-26 18:54:00,19
u_0054,GEN_DA_BI_TOOLS_037,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,1,0.2266,0.2885,2025-07-26 19:00:00,20
u_0054,GEN_DA_BI_TOOLS_005,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.2885,0.2879,2025-07-26 19:07:00,21
u_0054,GEN_DA_BI_TOOLS_007,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.2879,0.2874,2025-07-26 19:10:00,22
u_0054,GEN_DA_PYTHON_DA_016,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,0,0.167,0.1667,2025-07-26 19:17:00,23
u_0054,GEN_DA_ANALYTICS_071,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,1,0.4664,0.5091,2025-07-26 19:20:00,24
u_0054,GEN_DA_ANALYTICS_058,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,0,0.5091,0.5081,2025-07-26 19:25:00,25
u_0054,DA_YH_058,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.4054,0.4045,2025-07-26 19:31:00,26
u_0054,CONV_FB_0029,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,FILL_BLANK,MEDIUM,0.55,0,0.4045,0.4037,2025-07-26 19:39:00,27
u_0054,GEN_DA_ANALYTICS_093,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,1,0.5081,0.5474,2025-07-26 19:46:00,28
u_0054,GEN_DA_PYTHON_DA_010,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.1667,0.1663,2025-07-26 19:52:00,29
u_0054,GEN_DA_PYTHON_DA_017,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.1663,0.166,2025-07-26 19:58:00,30
u_0054,GEN_DA_PYTHON_DA_018,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,MEDIUM,0.55,0,0.166,0.1657,2025-07-26 20:04:00,31
u_0054,GEN_DA_PYTHON_DA_003,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,0,0.1657,0.1653,2025-07-26 20:12:00,32
u_0054,DA_LZ_068,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,HARD,0.8,0,0.3466,0.3459,2025-07-26 20:20:00,33
u_0054,GEN_DA_BI_TOOLS_024,DA,BI_VISUALIZATION,TOOL_POWER_BI,THEORY,HARD,0.8,0,0.2874,0.2868,2025-07-26 20:26:00,34
u_0054,GEN_DA_STATISTICS_029,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,HARD,0.8,0,0.4037,0.4029,2025-07-26 20:33:00,35
u_0054,GEN_DA_BI_TOOLS_034,DA,BI_VISUALIZATION,TOOL_TABLEAU,THEORY,HARD,0.8,0,0.2868,0.2862,2025-07-26 20:39:00,36
u_0054,GEN_DA_STATISTICS_031,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,HARD,0.8,0,0.4029,0.4021,2025-07-26 20:47:00,37
u_0054,GEN_DA_PYTHON_DA_039,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,HARD,0.8,1,0.1653,0.2321,2025-07-26 20:55:00,38
u_0054,GEN_DA_PYTHON_DA_040,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,HARD,0.8,0,0.2321,0.2316,2025-07-26 21:01:00,39
u_0054,GEN_DA_PYTHON_DA_042,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,HARD,0.8,0,0.2316,0.2312,2025-07-26 21:06:00,40
u_0073,DA_YH_103,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,EASY,0.3,0,0.33,0.3293,2024-04-20 17:08:00,1
u_0073,GEN_DA_BI_TOOLS_011,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,0,0.29,0.2894,2024-04-20 17:14:00,2
u_0073,DA_LZ_040,DA,SQL_DATABASE,SQL_DATABASE,THEORY,EASY,0.3,2,0.3293,0.383,2024-04-20 17:22:00,3
u_0073,GEN_DA_BI_TOOLS_015,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,2,0.2894,0.3463,2024-04-20 17:29:00,4
u_0073,GEN_DA_BI_TOOLS_013,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,EASY,0.3,1,0.3463,0.3986,2024-04-20 17:37:00,5
u_0073,CONV_FB_0016,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,FILL_BLANK,EASY,0.3,2,0.342,0.3946,2024-04-20 17:45:00,6
u_0073,GEN_DA_ANALYTICS_100,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,EASY,0.3,0,0.352,0.3513,2024-04-20 17:53:00,7
u_0073,DA_YH_062,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,EASY,0.3,1,0.3946,0.4431,2024-04-20 17:56:00,8
u_0073,GEN_DA_PYTHON_DA_021,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,0,0.396,0.3952,2024-04-20 18:03:00,9
u_0073,GEN_DA_PYTHON_DA_016,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,1,0.3952,0.4436,2024-04-20 18:08:00,10
u_0073,GEN_DA_PYTHON_DA_043,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,2,0.4436,0.4881,2024-04-20 18:16:00,11
u_0073,GEN_DA_PYTHON_DA_001,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,2,0.4881,0.5291,2024-04-20 18:23:00,12
u_0073,DA_LZ_113,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,MEDIUM,0.55,0,0.383,0.3822,2024-04-20 18:26:00,13
u_0073,DA_LZ_079,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,MEDIUM,0.55,0,0.3822,0.3815,2024-04-20 18:32:00,14
u_0073,GEN_DA_PYTHON_DA_041,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,2,0.5291,0.5667,2024-04-20 18:37:00,15
u_0073,DA_LZ_064,DA,SQL_DATABASE,SQL_DATABASE,PRACTICE,MEDIUM,0.55,0,0.3815,0.3807,2024-04-20 18:43:00,16
u_0073,GEN_DA_BI_TOOLS_012,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.3986,0.3978,2024-04-20 18:49:00,17
u_0073,GEN_DA_BI_TOOLS_010,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,1,0.3978,0.4459,2024-04-20 18:56:00,18
u_0073,GEN_DA_PYTHON_DA_025,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,EASY,0.3,0,0.5667,0.5656,2024-04-20 19:01:00,19
u_0073,GEN_DA_ANALYTICS_042,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.4459,0.4451,2024-04-20 19:08:00,20
u_0073,GEN_DA_BI_TOOLS_008,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.4451,0.4442,2024-04-20 19:14:00,21
u_0073,DA_GH_101,DA,SQL_DATABASE,SQL_DATABASE,CODING,MEDIUM,0.55,0,0.3807,0.3799,2024-04-20 19:22:00,22
u_0073,GEN_DA_BI_TOOLS_038,DA,BI_VISUALIZATION,BI_VISUALIZATION,THEORY,MEDIUM,0.55,0,0.4442,0.4433,2024-04-20 19:27:00,23
u_0073,GEN_DA_STATISTICS_018,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,0,0.4431,0.4422,2024-04-20 19:30:00,24
u_0073,CONV_TF_0043,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,TRUE_FALSE,MEDIUM,0.55,1,0.4422,0.4868,2024-04-20 19:36:00,25
u_0073,DA_YH_067,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,2,0.4868,0.5279,2024-04-20 19:42:00,26
u_0073,DA_YH_058,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,1,0.5279,0.5656,2024-04-20 19:50:00,27
u_0073,GEN_DA_ANALYTICS_061,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,0,0.3513,0.3506,2024-04-20 19:53:00,28
u_0073,GEN_DA_STATISTICS_022,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,THEORY,MEDIUM,0.55,1,0.5656,0.6004,2024-04-20 19:58:00,29
u_0073,GEN_DA_ANALYTICS_047,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,1,0.3506,0.4025,2024-04-20 20:02:00,30
u_0073,GEN_DA_PYTHON_DA_033,DA,PYTHON_ANALYTICS,PYTHON_ANALYTICS,THEORY,MEDIUM,0.55,2,0.5656,0.6003,2024-04-20 20:07:00,31
u_0073,DA_LZ_105,DA,SQL_DATABASE,SQL_DATABASE,MC_SINGLE,HARD,0.8,0,0.3799,0.3792,2024-04-20 20:14:00,32
u_0073,GEN_DA_ANALYTICS_083,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,MEDIUM,0.55,0,0.4025,0.4017,2024-04-20 20:19:00,33
u_0073,CONV_FB_0008,DA,STATISTICS_EXPERIMENTATION,STATISTICS_EXPERIMENTATION,FILL_BLANK,HARD,0.8,0,0.6004,0.5992,2024-04-20 20:26:00,34
u_0073,DA_LZ_038,DA,SQL_DATABASE,SQL_DATABASE,CODING,HARD,0.8,0,0.3792,0.3784,2024-04-20 20:29:00,35
u_0073,GEN_DA_ANALYTICS_075,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,0,0.4017,0.4009,2024-04-20 20:35:00,36
u_0073,GEN_DA_ANALYTICS_077,DA,ANALYTICS_BUSINESS,ANALYTICS_FUNNEL,THEORY,HARD,0.8,0,0.4009,0.4001,2024-04-20 20:39:00,37
u_0073,GEN_DA_ANALYTICS_044,DA,ANALYTICS_BUSINESS,ANALYTICS_COHORT,THEORY,HARD,0.8,0,0.4001,0.3993,2024-04-20 20:47:00,38
u_0073,GEN_DA_ANALYTICS_059,DA,ANALYTICS_BUSINESS,ANALYTICS_BUSINESS,THEORY,HARD,0.8,0,0.3993,0.3985,2024-04-20 20:53:00,39
u_0073,GEN_DA_PYTHON_DA_039,DA,PYTHON_ANALYTICS,PYTHON_PANDAS,THEORY,HARD,0.8,0,0.6003,0.5991,2024-04-20 20:56:00,40
u_0316,DS_YH_087,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,1,0.399,0.4471,2024-11-05 08:50:00,1
u_0316,CONV_FB_0004,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,FILL_BLANK,EASY,0.3,2,0.468,0.5106,2024-11-05 08:53:00,2
u_0316,DS_GH_011,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,2,0.4471,0.4913,2024-11-05 09:01:00,3
u_0316,DS_YH_083,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,0,0.4913,0.4903,2024-11-05 09:09:00,4
u_0316,CONV_TF_0004,DS,DEEP_LEARNING,DEEP_LEARNING,TRUE_FALSE,EASY,0.3,0,0.387,0.3862,2024-11-05 09:15:00,5
u_0316,GEN_DS_NLP_003,DS,NLP,NLP,THEORY,EASY,0.3,2,0.29,0.3468,2024-11-05 09:18:00,6
u_0316,GEN_DS_NLP_005,DS,NLP,NLP,THEORY,EASY,0.3,1,0.3468,0.3991,2024-11-05 09:24:00,7
u_0316,GEN_DS_MLOPS_TS_041,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,2,0.529,0.5667,2024-11-05 09:29:00,8
u_0316,GEN_DS_MLOPS_TS_092,DS,MLOPS,MLOPS,THEORY,EASY,0.3,2,0.637,0.666,2024-11-05 09:32:00,9
u_0316,GEN_DS_MLOPS_TS_068,DS,MLOPS,MLOPS,THEORY,EASY,0.3,2,0.666,0.6928,2024-11-05 09:38:00,10
u_0316,GEN_DS_NLP_010,DS,NLP,NLP,THEORY,EASY,0.3,2,0.3991,0.4471,2024-11-05 09:41:00,11
u_0316,GEN_DS_MLOPS_TS_056,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,2,0.5667,0.6013,2024-11-05 09:44:00,12
u_0316,CONV_TF_0045,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,TRUE_FALSE,MEDIUM,0.55,1,0.5106,0.5497,2024-11-05 09:52:00,13
u_0316,GEN_DS_NLP_016,DS,NLP,NLP,THEORY,EASY,0.3,2,0.4471,0.4914,2024-11-05 09:56:00,14
u_0316,GEN_DS_MLOPS_TS_063,DS,MLOPS,MLOPS,THEORY,EASY,0.3,2,0.6928,0.7173,2024-11-05 10:01:00,15
u_0316,CONV_FB_0009,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,FILL_BLANK,MEDIUM,0.55,2,0.5497,0.5857,2024-11-05 10:05:00,16
u_0316,DS_GH_018,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,MEDIUM,0.55,2,0.5857,0.6189,2024-11-05 10:11:00,17
u_0316,CONV_FB_0071,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,FILL_BLANK,MEDIUM,0.55,1,0.6189,0.6494,2024-11-05 10:18:00,18
u_0316,GEN_DS_DATA_ENG_DS_044,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,1,0.395,0.4434,2024-11-05 10:25:00,19
u_0316,CONV_TF_0009,DS,EVALUATION_METRICS,EVALUATION_METRICS,TRUE_FALSE,MEDIUM,0.55,1,0.4903,0.5311,2024-11-05 10:31:00,20
u_0316,GEN_DS_DATA_ENG_DS_042,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,1,0.4434,0.4879,2024-11-05 10:38:00,21
u_0316,DS_GH_081,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,0,0.4879,0.487,2024-11-05 10:43:00,22
u_0316,DS_GH_022,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,0,0.487,0.486,2024-11-05 10:46:00,23
u_0316,GEN_DS_EVALUATION_001,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,1,0.5311,0.5686,2024-11-05 10:54:00,24
u_0316,CONV_FB_0010,DS,DEEP_LEARNING,DEEP_LEARNING,FILL_BLANK,MEDIUM,0.55,2,0.3862,0.4353,2024-11-05 10:58:00,25
u_0316,CONV_TF_0090,DS,DEEP_LEARNING,DEEP_LEARNING,TRUE_FALSE,MEDIUM,0.55,0,0.4353,0.4345,2024-11-05 11:03:00,26
u_0316,GEN_DS_NLP_025,DS,NLP,NLP,THEORY,MEDIUM,0.55,0,0.4914,0.4904,2024-11-05 11:07:00,27
u_0316,DS_YH_045,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,MEDIUM,0.55,1,0.4345,0.4797,2024-11-05 11:14:00,28
u_0316,GEN_DS_MLOPS_TS_047,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,MEDIUM,0.55,2,0.6013,0.6332,2024-11-05 11:17:00,29
u_0316,CONV_TF_0092,DS,TIME_SERIES,TIME_SERIES,TRUE_FALSE,MEDIUM,0.55,2,0.6332,0.6626,2024-11-05 11:25:00,30
u_0316,GEN_DS_MLOPS_TS_083,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,2,0.7173,0.7399,2024-11-05 11:30:00,31
u_0316,GEN_DS_DATA_ENG_DS_034,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,2,0.486,0.5271,2024-11-05 11:35:00,32
u_0316,GEN_DS_MLOPS_TS_015,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,MEDIUM,0.55,1,0.6626,0.6896,2024-11-05 11:43:00,33
u_0316,GEN_DS_MLOPS_TS_075,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,1,0.7399,0.7608,2024-11-05 11:46:00,34
u_0316,GEN_DS_DATA_ENG_DS_017,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,HARD,0.8,0,0.5271,0.526,2024-11-05 11:51:00,35
u_0316,DS_GH_079,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,0,0.526,0.525,2024-11-05 11:59:00,36
u_0316,GEN_DS_NLP_017,DS,NLP,NLP,THEORY,HARD,0.8,0,0.4904,0.4894,2024-11-05 12:03:00,37
u_0316,GEN_DS_DEEP_LEARNING_003,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,HARD,0.8,0,0.4797,0.4787,2024-11-05 12:10:00,38
u_0316,GEN_DS_MLOPS_TS_014,DS,MLOPS,MLOPS,THEORY,HARD,0.8,2,0.7608,0.7799,2024-11-05 12:14:00,39
u_0316,GEN_DS_MLOPS_TS_060,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,HARD,0.8,0,0.6896,0.6882,2024-11-05 12:18:00,40
u_0210,DS_YH_074,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,EASY,0.3,1,0.276,0.3339,2025-03-22 18:55:00,1
u_0210,GEN_DS_DATA_ENG_DS_006,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,EASY,0.3,1,0.281,0.3385,2025-03-22 19:01:00,2
u_0210,CONV_FB_0069,DS,EVALUATION_METRICS,EVALUATION_METRICS,FILL_BLANK,EASY,0.3,2,0.3339,0.3872,2025-03-22 19:09:00,3
u_0210,GEN_DS_DATA_ENG_DS_025,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,EASY,0.3,2,0.3385,0.3914,2025-03-22 19:13:00,4
u_0210,GEN_DS_NLP_005,DS,NLP,NLP,THEORY,EASY,0.3,1,0.268,0.3266,2025-03-22 19:21:00,5
u_0210,GEN_DS_NLP_006,DS,NLP,NLP,THEORY,EASY,0.3,1,0.3266,0.3804,2025-03-22 19:29:00,6
u_0210,DS_YH_057,DS,DEEP_LEARNING,DEEP_LEARNING,THEORY,EASY,0.3,0,0.22,0.2196,2025-03-22 19:36:00,7
u_0210,GEN_DS_MLOPS_TS_051,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,2,0.419,0.4655,2025-03-22 19:39:00,8
u_0210,CONV_TF_0049,DS,DEEP_LEARNING,DEEP_LEARNING,TRUE_FALSE,EASY,0.3,1,0.2196,0.282,2025-03-22 19:44:00,9
u_0210,GEN_DS_MLOPS_TS_087,DS,MLOPS,MLOPS,THEORY,EASY,0.3,2,0.327,0.3808,2025-03-22 19:50:00,10
u_0210,GEN_DS_MLOPS_TS_058,DS,TIME_SERIES,ML_TIME_SERIES,THEORY,EASY,0.3,0,0.4655,0.4645,2025-03-22 19:53:00,11
u_0210,CONV_FB_0067,DS,DEEP_LEARNING,DEEP_LEARNING,FILL_BLANK,EASY,0.3,0,0.282,0.2814,2025-03-22 20:00:00,12
u_0210,GEN_DS_MLOPS_TS_068,DS,MLOPS,MLOPS,THEORY,EASY,0.3,2,0.3808,0.4304,2025-03-22 20:03:00,13
u_0210,CONV_TF_0063,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,TRUE_FALSE,MEDIUM,0.55,1,0.284,0.3413,2025-03-22 20:08:00,14
u_0210,CONV_TF_0069,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,TRUE_FALSE,MEDIUM,0.55,0,0.3413,0.3406,2025-03-22 20:14:00,15
u_0210,DS_YH_012,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,EASY,0.3,1,0.3406,0.3933,2025-03-22 20:17:00,16
u_0210,DS_YH_025,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,MEDIUM,0.55,1,0.3933,0.4419,2025-03-22 20:24:00,17
u_0210,GEN_DS_EVALUATION_008,DS,EVALUATION_METRICS,EVALUATION_METRICS,THEORY,MEDIUM,0.55,2,0.3872,0.4362,2025-03-22 20:29:00,18
u_0210,GEN_DS_DATA_ENG_DS_042,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,THEORY,MEDIUM,0.55,0,0.3914,0.3907,2025-03-22 20:37:00,19
u_0210,DS_GH_132,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,CODING,MEDIUM,0.55,0,0.4419,0.441,2025-03-22 20:40:00,20
u_0210,CONV_TF_0085,DS,DATA_PREPROCESSING,DATA_PREPROCESSING,TRUE_FALSE,MEDIUM,0.55,0,0.3907,0.3899,2025-03-22 20:47:00,21
u_0210,DS_YH_011,DS,ALGORITHM_THEORY,ALGORITHM_THEORY,THEORY,MEDIUM,0.55,0,0.441,0.4401,2025-03-22 20:55:00,22
u_0210,CONV_FB_0003,DS,DEEP_LEARNING,DEEP_LEARNING,FILL_BLANK,MEDIUM,0.55,1,0.2814,0.3389,2025-03-22 21:02:00,23
u_0210,DS_GH_097,DS,TIME_SERIES,TIME_SERIES,THEORY,MEDIUM,0.55,2,0.4645,0.5074,2025-03-22 21:08:00,24
u_0210,GEN_DS_NLP_009,DS,NLP,NLP,THEORY,MEDIUM,0.55,2,0.3804,0.43,2025-03-22 21:11:00,25
u_0210,GEN_DS_MLOPS_TS_044,DS,TIME_SERIES,TIME_SERIES,THEORY,MEDIUM,0.55,1,0.5074,0.5468,2025-03-22 21:14:00,26
u_0210,DS_GH_064,DS,NLP,NLP,THEORY,MEDIUM,0.55,0,0.43,0.4291,2025-03-22 21:18:00,27
u_0210,CONV_TF_0092,DS,TIME_SERIES,TIME_SERIES,TRUE_FALSE,MEDIUM,0.55,1,0.5468,0.5831,2025-03-22 21:26:00,28
u_0210,GEN_DS_MLOPS_TS_072,DS,MLOPS,MLOPS,THEORY,MEDIUM,0.55,1,0.4304,0.4759,2025-03-22 21:34:00,29
